native,name,Wilcoxon_p,Wilcoxon_FDR,Wilcoxon_significant,gProfiler_p,gProfiler_significant,methods_included,methods_significant
GO:0046686,response to cadmium ion (GO:0046686),0.079513991382415,0.3355334133611102,False,,,1,0
GO:0046688,response to copper ion,,,,1.0,False,1,0
GO:0046688,response to copper ion (GO:0046688),0.780356693879586,0.927866125355884,False,,,1,0
GO:0046717,acid secretion,,,,1.0,False,1,0
GO:0046718,symbiont entry into host cell,,,,1.0,False,1,0
GO:0046777,protein autophosphorylation,,,,1.0,False,1,0
GO:0046777,protein autophosphorylation (GO:0046777),1.881080031457998e-06,0.0004459335349575,True,,,1,1
GO:0046782,regulation of viral transcription (GO:0046782),0.8053614060390419,0.9366853555931376,False,,,1,0
GO:0046785,microtubule polymerization,,,,1.0,False,1,0
GO:0046785,microtubule polymerization (GO:0046785),0.7235743389651728,0.902208240530868,False,,,1,0
GO:0046822,regulation of nucleocytoplasmic transport,,,,1.0,False,1,0
GO:0046822,regulation of nucleocytoplasmic transport (GO:0046822),0.6195145460073558,0.8547903503113498,False,,,1,0
GO:0046823,negative regulation of nucleocytoplasmic transport (GO:0046823),0.5617599839309219,0.8288999672643481,False,,,1,0
GO:0046824,positive regulation of nucleocytoplasmic transport,,,,1.0,False,1,0
GO:0046824,positive regulation of nucleocytoplasmic transport (GO:0046824),0.6888492197654539,0.8875848734087785,False,,,1,0
GO:0046825,regulation of protein export from nucleus (GO:0046825),0.1938508384099385,0.5123876167866878,False,,,1,0
GO:0046827,positive regulation of protein export from nucleus (GO:0046827),0.1559581203295991,0.4716097247961938,False,,,1,0
GO:0046831,regulation of RNA export from nucleus,,,,1.0,False,1,0
GO:0046831,regulation of RNA export from nucleus (GO:0046831),0.2588557939012429,0.5917054564946521,False,,,1,0
GO:0046834,lipid phosphorylation (GO:0046834),0.9649107317198244,0.9923686975230194,False,,,1,0
GO:0046838,phosphorylated carbohydrate dephosphorylation (GO:0046838),0.6795539131566053,0.885755323918558,False,,,1,0
GO:0046839,phospholipid dephosphorylation,,,,1.0,False,1,0
GO:0046839,phospholipid dephosphorylation (GO:0046839),0.4235957779892801,0.7319812236507242,False,,,1,0
GO:0046847,filopodium assembly,,,,0.0282614707932111,True,1,1
GO:0046847,filopodium assembly (GO:0046847),0.4709928282383449,0.7660702390686287,False,,,1,0
GO:0046849,bone remodeling,,,,1.0,False,1,0
GO:0046850,regulation of bone remodeling,,,,1.0,False,1,0
GO:0046851,negative regulation of bone remodeling (GO:0046851),0.27503742318052,0.606169056434464,False,,,1,0
GO:0046854,phosphatidylinositol phosphate biosynthetic process (GO:0046854),0.0045236092627493,0.0849408412554861,False,,,1,0
GO:0046855,inositol phosphate dephosphorylation (GO:0046855),0.6795539131566053,0.885755323918558,False,,,1,0
GO:0046856,phosphatidylinositol dephosphorylation,,,,1.0,False,1,0
GO:0046856,phosphatidylinositol dephosphorylation (GO:0046856),0.9608205602563776,0.9908625299218164,False,,,1,0
GO:0046879,hormone secretion,,,,1.0,False,1,0
GO:0046883,regulation of hormone secretion,,,,1.0,False,1,0
GO:0046883,regulation of hormone secretion (GO:0046883),0.3358921780936991,0.6582910160290273,False,,,1,0
GO:0046885,regulation of hormone biosynthetic process,,,,1.0,False,1,0
GO:0046886,positive regulation of hormone biosynthetic process,,,,1.0,False,1,0
GO:0046887,positive regulation of hormone secretion,,,,1.0,False,1,0
GO:0046887,positive regulation of hormone secretion (GO:0046887),0.4575722172890091,0.756954964479291,False,,,1,0
GO:0046888,negative regulation of hormone secretion,,,,1.0,False,1,0
GO:0046888,negative regulation of hormone secretion (GO:0046888),0.7268542006634854,0.90316408000447,False,,,1,0
GO:0046889,positive regulation of lipid biosynthetic process (GO:0046889),0.0369646233722523,0.2298472400835294,False,,,1,0
GO:0046890,regulation of lipid biosynthetic process,,,,1.0,False,1,0
GO:0046890,regulation of lipid biosynthetic process (GO:0046890),0.0068182518525291,0.1034465171065725,False,,,1,0
GO:0046902,regulation of mitochondrial membrane permeability,,,,1.0,False,1,0
GO:0046902,regulation of mitochondrial membrane permeability (GO:0046902),0.558748204205974,0.8265725189365287,False,,,1,0
GO:0046903,secretion,,,,0.0040785285224404,True,1,1
GO:0046903,secretion (GO:0046903),0.4306793879604866,0.7378351032222791,False,,,1,0
GO:0046907,intracellular transport,,,,0.0091930515683858,True,1,1
GO:0046916,cellular transition metal ion homeostasis (GO:0046916),0.011546304263541,0.1299509051571383,False,,,1,0
GO:0046928,regulation of neurotransmitter secretion,,,,1.0,False,1,0
GO:0046928,regulation of neurotransmitter secretion (GO:0046928),0.5443232420248584,0.8179944758321267,False,,,1,0
GO:0046931,pore complex assembly (GO:0046931),0.4829688474898059,0.7736067730273792,False,,,1,0
GO:0046942,carboxylic acid transport,,,,1.0,False,1,0
GO:0046942,carboxylic acid transport (GO:0046942),0.6658307953071558,0.8816317376126855,False,,,1,0
GO:0046949,fatty-acyl-CoA biosynthetic process (GO:0046949),0.3338209553172615,0.6564787878091349,False,,,1,0
GO:0046958,nonassociative learning,,,,1.0,False,1,0
GO:0046959,habituation,,,,1.0,False,1,0
GO:0047496,vesicle transport along microtubule,,,,1.0,False,1,0
GO:0047496,vesicle transport along microtubule (GO:0047496),0.0846222763007191,0.3456577590893095,False,,,1,0
GO:0047497,mitochondrion transport along microtubule,,,,1.0,False,1,0
GO:0047497,mitochondrion transport along microtubule (GO:0047497),0.9994548092234156,0.9995687277764532,False,,,1,0
GO:0048002,antigen processing and presentation of peptide antigen,,,,1.0,False,1,0
GO:0048008,platelet-derived growth factor receptor signaling pathway,,,,1.0,False,1,0
GO:0048008,platelet-derived growth factor receptor signaling pathway (GO:0048008),0.06718068319593,0.3087354879077613,False,,,1,0
GO:0048009,insulin-like growth factor receptor signaling pathway,,,,1.0,False,1,0
GO:0048009,insulin-like growth factor receptor signaling pathway (GO:0048009),0.3258782262317551,0.6515846663663928,False,,,1,0
GO:0048010,vascular endothelial growth factor receptor signaling pathway,,,,1.0,False,1,0
GO:0048010,vascular endothelial growth factor receptor signaling pathway (GO:0048010),0.0192530707775394,0.1667902436362419,False,,,1,0
GO:0048011,neurotrophin TRK receptor signaling pathway (GO:0048011),0.1612445098029865,0.4758694209748908,False,,,1,0
GO:0048012,hepatocyte growth factor receptor signaling pathway,,,,1.0,False,1,0
GO:0048012,hepatocyte growth factor receptor signaling pathway (GO:0048012),0.5327892010576196,0.8092702607166085,False,,,1,0
GO:0048013,ephrin receptor signaling pathway,,,,1.0,False,1,0
GO:0048013,ephrin receptor signaling pathway (GO:0048013),0.1521742732544973,0.4658147940071011,False,,,1,0
GO:0048015,phosphatidylinositol-mediated signaling (GO:0048015),0.1528972893590406,0.4658147940071011,False,,,1,0
GO:0048016,inositol phosphate-mediated signaling (GO:0048016),0.7774551666970339,0.9276147993966184,False,,,1,0
GO:0048017,inositol lipid-mediated signaling (GO:0048017),0.3374706451769252,0.6588985493668363,False,,,1,0
GO:0048021,regulation of melanin biosynthetic process (GO:0048021),0.2608783426599078,0.5926205761593032,False,,,1,0
GO:0048024,"regulation of mRNA splicing, via spliceosome",,,,0.4576949408155425,False,1,0
GO:0048024,"regulation of mRNA splicing, via spliceosome (GO:0048024)",0.671836249893333,0.8829147738528108,False,,,1,0
GO:0048025,"negative regulation of mRNA splicing, via spliceosome",,,,1.0,False,1,0
GO:0048025,"negative regulation of mRNA splicing, via spliceosome (GO:0048025)",0.583375050111609,0.8368440402075721,False,,,1,0
GO:0048026,"positive regulation of mRNA splicing, via spliceosome",,,,1.0,False,1,0
GO:0048026,"positive regulation of mRNA splicing, via spliceosome (GO:0048026)",0.0166246027893945,0.1549314947915811,False,,,1,0
GO:0048041,focal adhesion assembly,,,,1.0,False,1,0
GO:0048041,focal adhesion assembly (GO:0048041),0.0003950898300567,0.0217184887739911,True,,,1,1
GO:0048048,embryonic eye morphogenesis (GO:0048048),0.1281547979306227,0.4294091418293746,False,,,1,0
GO:0048096,chromatin-mediated maintenance of transcription (GO:0048096),0.0528427671363032,0.2772235349211593,False,,,1,0
GO:0048144,fibroblast proliferation,,,,1.0,False,1,0
GO:0048145,regulation of fibroblast proliferation,,,,1.0,False,1,0
GO:0048145,regulation of fibroblast proliferation (GO:0048145),0.4637811880657824,0.7618545025264238,False,,,1,0
GO:0048146,positive regulation of fibroblast proliferation (GO:0048146),0.6822201442399437,0.8857886079933793,False,,,1,0
GO:0048147,negative regulation of fibroblast proliferation,,,,1.0,False,1,0
GO:0048147,negative regulation of fibroblast proliferation (GO:0048147),0.0281474591265781,0.2041363527095809,False,,,1,0
GO:0048148,behavioral response to cocaine,,,,1.0,False,1,0
GO:0048167,regulation of synaptic plasticity,,,,1.5802890683688156e-08,True,1,1
GO:0048168,regulation of neuronal synaptic plasticity,,,,5.1483418076936814e-05,True,1,1
GO:0048168,regulation of neuronal synaptic plasticity (GO:0048168),0.5413957921274615,0.8171564821088187,False,,,1,0
GO:0048169,regulation of long-term neuronal synaptic plasticity,,,,1.0,False,1,0
GO:0048169,regulation of long-term neuronal synaptic plasticity (GO:0048169),0.9669638979376436,0.9924383774519692,False,,,1,0
GO:0048170,positive regulation of long-term neuronal synaptic plasticity,,,,1.0,False,1,0
GO:0048172,regulation of short-term neuronal synaptic plasticity,,,,0.8752329894471954,False,1,0
GO:0048172,regulation of short-term neuronal synaptic plasticity (GO:0048172),0.8206781966374459,0.9415705988644382,False,,,1,0
GO:0048193,Golgi vesicle transport,,,,1.0,False,1,0
GO:0048207,"vesicle targeting, rough ER to cis-Golgi (GO:0048207)",0.0085885055450551,0.1119457097333135,False,,,1,0
GO:0048208,COPII vesicle coating (GO:0048208),0.0085885055450551,0.1119457097333135,False,,,1,0
GO:0048232,male gamete generation,,,,1.0,False,1,0
GO:0048239,negative regulation of DNA recombination at telomere (GO:0048239),0.7903439670427267,0.9332007274070524,False,,,1,0
GO:0048243,norepinephrine secretion,,,,1.0,False,1,0
GO:0048245,eosinophil chemotaxis (GO:0048245),0.9200800708843528,0.9747251428303044,False,,,1,0
GO:0048246,macrophage chemotaxis,,,,1.0,False,1,0
GO:0048246,macrophage chemotaxis (GO:0048246),0.8792579719873971,0.9607052823042715,False,,,1,0
GO:0048247,lymphocyte chemotaxis,,,,1.0,False,1,0
GO:0048247,lymphocyte chemotaxis (GO:0048247),0.922877870177668,0.9756063995495804,False,,,1,0
GO:0048255,mRNA stabilization,,,,1.0,False,1,0
GO:0048255,mRNA stabilization (GO:0048255),0.9269706191181024,0.97779399047327,False,,,1,0
GO:0048259,regulation of receptor-mediated endocytosis,,,,1.0,False,1,0
GO:0048259,regulation of receptor-mediated endocytosis (GO:0048259),0.0156568134342175,0.1528225672641673,False,,,1,0
GO:0048260,positive regulation of receptor-mediated endocytosis,,,,1.0,False,1,0
GO:0048260,positive regulation of receptor-mediated endocytosis (GO:0048260),0.4396830022351297,0.7442620094698764,False,,,1,0
GO:0048261,negative regulation of receptor-mediated endocytosis,,,,1.0,False,1,0
GO:0048261,negative regulation of receptor-mediated endocytosis (GO:0048261),0.9592013028771568,0.9908625299218164,False,,,1,0
GO:0048268,clathrin coat assembly (GO:0048268),0.4930918001605499,0.7799262791897895,False,,,1,0
GO:0048278,vesicle docking,,,,1.0,False,1,0
GO:0048284,organelle fusion,,,,1.0,False,1,0
GO:0048284,organelle fusion (GO:0048284),0.1661197524434116,0.4835442708548797,False,,,1,0
GO:0048285,organelle fission,,,,1.0,False,1,0
GO:0048285,organelle fission (GO:0048285),0.4617323582164946,0.7598051343666655,False,,,1,0
GO:0048286,lung alveolus development,,,,1.0,False,1,0
GO:0048311,mitochondrion distribution,,,,1.0,False,1,0
GO:0048311,mitochondrion distribution (GO:0048311),0.6722240275311285,0.8829147738528108,False,,,1,0
GO:0048313,Golgi inheritance (GO:0048313),0.9364246163603348,0.9801917578783246,False,,,1,0
GO:0048332,mesoderm morphogenesis,,,,1.0,False,1,0
GO:0048332,mesoderm morphogenesis (GO:0048332),0.8011537056072175,0.9362325644172682,False,,,1,0
GO:0048384,retinoic acid receptor signaling pathway,,,,1.0,False,1,0
GO:0048384,retinoic acid receptor signaling pathway (GO:0048384),0.0644139048381663,0.304129727869681,False,,,1,0
GO:0048385,regulation of retinoic acid receptor signaling pathway,,,,1.0,False,1,0
GO:0048385,regulation of retinoic acid receptor signaling pathway (GO:0048385),0.1924874906770936,0.5116363364668648,False,,,1,0
GO:0048387,negative regulation of retinoic acid receptor signaling pathway,,,,1.0,False,1,0
GO:0048468,cell development,,,,1.492084468626001e-08,True,1,1
GO:0048469,cell maturation,,,,1.0,False,1,0
GO:0048477,oogenesis,,,,1.0,False,1,0
GO:0048477,oogenesis (GO:0048477),0.9317718453305,0.9785992916448376,False,,,1,0
GO:0048483,autonomic nervous system development (GO:0048483),0.1618504109491476,0.4766293546041281,False,,,1,0
GO:0048484,enteric nervous system development (GO:0048484),0.5144043311253192,0.7963250241500013,False,,,1,0
GO:0048485,sympathetic nervous system development (GO:0048485),0.3632489553226273,0.6767650070072623,False,,,1,0
GO:0048488,synaptic vesicle endocytosis,,,,1.0,False,1,0
GO:0048488,synaptic vesicle endocytosis (GO:0048488),0.2690611131198411,0.599849445843929,False,,,1,0
GO:0048489,synaptic vesicle transport (GO:0048489),0.4878714394776573,0.7771929315156465,False,,,1,0
GO:0048490,anterograde synaptic vesicle transport (GO:0048490),0.6654500811378233,0.8816317376126855,False,,,1,0
GO:0048499,synaptic vesicle membrane organization (GO:0048499),0.2901480649382376,0.6182761855678288,False,,,1,0
GO:0048511,rhythmic process,,,,5.2641455736906285e-06,True,1,1
GO:0048512,circadian behavior,,,,0.1928053624052828,False,1,0
GO:0048513,animal organ development,,,,1.9021655196064663e-05,True,1,1
GO:0048514,blood vessel morphogenesis,,,,0.4324281562959701,False,1,0
GO:0048514,blood vessel morphogenesis (GO:0048514),0.001917037176278,0.057254504012777,False,,,1,0
GO:0048515,spermatid differentiation,,,,1.0,False,1,0
GO:0048518,positive regulation of biological process,,,,2.8794910417021784e-15,True,1,1
GO:0048519,negative regulation of biological process,,,,1.236665398488915e-10,True,1,1
GO:0048520,positive regulation of behavior,,,,1.0,False,1,0
GO:0048520,positive regulation of behavior (GO:0048520),0.3254936035360232,0.6515846663663928,False,,,1,0
GO:0048521,negative regulation of behavior,,,,1.0,False,1,0
GO:0048522,positive regulation of cellular process,,,,5.534626340469697e-15,True,1,1
GO:0048523,negative regulation of cellular process,,,,1.8257751151634276e-10,True,1,1
GO:0048524,positive regulation of viral process,,,,1.0,False,1,0
GO:0048524,positive regulation of viral process (GO:0048524),0.4904200252269031,0.778962795513251,False,,,1,0
GO:0048525,negative regulation of viral process,,,,1.0,False,1,0
GO:0048525,negative regulation of viral process (GO:0048525),0.5430750675892186,0.8174141791134549,False,,,1,0
GO:0048532,anatomical structure arrangement,,,,1.0,False,1,0
GO:0048534,hematopoietic or lymphoid organ development,,,,1.0,False,1,0
GO:0048536,spleen development,,,,1.0,False,1,0
GO:0048538,thymus development (GO:0048538),0.1785133339945798,0.4944603003905322,False,,,1,0
GO:0048545,response to steroid hormone,,,,0.0262325279730795,True,1,1
GO:0048545,response to steroid hormone (GO:0048545),0.8933239479262709,0.9655355225163764,False,,,1,0
GO:0048546,digestive tract morphogenesis (GO:0048546),0.8049530831974581,0.9366853555931376,False,,,1,0
GO:0048548,regulation of pinocytosis,,,,1.0,False,1,0
GO:0048549,positive regulation of pinocytosis,,,,1.0,False,1,0
GO:0048562,embryonic organ morphogenesis,,,,1.0,False,1,0
